invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5pct,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,year,month,day,weekday,sales_velocity,avg_transaction_value,profit_margin_pct,high_value_txn
834-25-9262,GIZA,Naypyitaw,Normal,Female,Fashion Accessories,81.68,4,16.336,343.056,01-06-2019,12:12:00,Cash,326.72,4.761904762,16.336,9.1,2019,6,1,Saturday,85.764,343.056,4.761904762,Yes
122-61-9553,GIZA,Naypyitaw,Normal,Female,Electronic Accessories,51.32,9,23.094,484.974,14-03-2019,19:33:00,Cash,461.88,4.761904762,23.094,5.6,2019,3,14,Thursday,53.886,484.974,4.761904762,Yes
468-88-0009,ALEX,Yangon,Member,Male,Home And Lifestyle,65.94,4,13.188,276.948,24-03-2019,10:29:00,Cash,263.76,4.761904762,13.188,6,2019,3,24,Sunday,69.237,276.948,4.761904762,No
613-59-9758,GIZA,Naypyitaw,Normal,Female,Sports And Travel,14.36,10,7.18,150.78,27-01-2019,14:28:00,Cash,143.6,4.761904762,7.18,5.4,2019,1,27,Sunday,15.078,150.78,4.761904762,No
254-31-0042,ALEX,Yangon,Member,Male,Electronic Accessories,21.5,9,9.675,203.175,03-06-2019,12:46:00,Credit Card,193.5,4.761904762,9.675,7.8,2019,6,3,Monday,22.575,203.175,4.761904762,No
201-86-2184,CAIRO,Mandalay,Member,Female,Electronic Accessories,26.26,7,9.191,193.011,02-02-2019,19:40:00,Cash,183.82,4.761904762,9.191,9.9,2019,2,2,Saturday,27.573,193.011,4.761904762,No
261-12-8671,CAIRO,Mandalay,Normal,Female,Fashion Accessories,60.96,2,6.096,128.016,25-01-2019,19:39:00,Credit Card,121.92,4.761904762,6.096,4.9,2019,1,25,Friday,64.008,128.016,4.761904762,No
730-70-9830,GIZA,Naypyitaw,Normal,Female,Home And Lifestyle,70.11,6,21.033,441.693,14-03-2019,17:54:00,Ewallet,420.66,4.761904762,21.033,5.2,2019,3,14,Thursday,73.6155,441.693,4.761904762,Yes
382-25-8917,GIZA,Naypyitaw,Normal,Male,Fashion Accessories,42.08,6,12.624,265.104,29-01-2019,12:25:00,Cash,252.48,4.761904762,12.624,8.9,2019,1,29,Tuesday,44.184,265.104,4.761904762,No
422-29-8786,ALEX,Yangon,Normal,Female,Home And Lifestyle,67.09,5,16.7725,352.2225,01-03-2019,16:47:00,Credit Card,335.45,4.761904762,16.7725,9.1,2019,3,1,Friday,70.4445,352.2225,4.761904762,Yes
667-23-5919,ALEX,Yangon,Member,Female,Fashion Accessories,96.7,5,24.175,507.675,14-01-2019,12:52:00,Ewallet,483.5,4.761904762,24.175,7,2019,1,14,Monday,101.535,507.675,4.761904762,Yes
843-01-4703,CAIRO,Mandalay,Member,Female,Home And Lifestyle,35.38,9,15.921,334.341,01-05-2019,19:50:00,Credit Card,318.42,4.761904762,15.921,9.6,2019,5,1,Wednesday,37.149,334.341,4.761904762,Yes
743-88-1662,GIZA,Naypyitaw,Normal,Male,Sports And Travel,95.49,7,33.4215,701.8515,22-02-2019,18:17:00,Ewallet,668.43,4.761904762,33.4215,8.7,2019,2,22,Friday,100.2645,701.8515,4.761904762,Yes
595-86-2894,GIZA,Naypyitaw,Member,Male,Fashion Accessories,96.98,4,19.396,407.316,02-06-2019,17:20:00,Ewallet,387.92,4.761904762,19.396,9.4,2019,6,2,Sunday,101.829,407.316,4.761904762,Yes
182-69-8360,CAIRO,Mandalay,Normal,Female,Electronic Accessories,23.65,4,4.73,99.33,30-01-2019,13:32:00,Credit Card,94.6,4.761904762,4.73,4,2019,1,30,Wednesday,24.8325,99.33,4.761904762,No
289-15-7034,ALEX,Yangon,Member,Male,Sports And Travel,82.33,4,16.466,345.786,01-11-2019,10:37:00,Credit Card,329.32,4.761904762,16.466,7.5,2019,11,1,Friday,86.4465,345.786,4.761904762,Yes
462-78-5240,GIZA,Naypyitaw,Normal,Female,Electronic Accessories,26.61,2,2.661,55.881,19-03-2019,14:35:00,Cash,53.22,4.761904762,2.661,4.2,2019,3,19,Tuesday,27.9405,55.881,4.761904762,No
868-52-7573,CAIRO,Mandalay,Normal,Female,Food And Beverages,99.69,5,24.9225,523.3725,14-01-2019,12:09:00,Cash,498.45,4.761904762,24.9225,9.9,2019,1,14,Monday,104.6745,523.3725,4.761904762,Yes
153-58-4872,GIZA,Naypyitaw,Member,Female,Food And Beverages,74.89,4,14.978,314.538,03-01-2019,15:32:00,Ewallet,299.56,4.761904762,14.978,4.2,2019,1,3,Thursday,78.6345,314.538,4.761904762,No
662-72-2873,ALEX,Yangon,Normal,Female,Food And Beverages,40.94,5,10.235,214.935,01-06-2019,13:58:00,Ewallet,204.7,4.761904762,10.235,9.9,2019,6,1,Saturday,42.987,214.935,4.761904762,No
525-88-7307,CAIRO,Mandalay,Member,Male,Sports And Travel,75.82,1,3.791,79.611,31-01-2019,13:19:00,Cash,75.82,4.761904762,3.791,5.8,2019,1,31,Thursday,79.611,79.611,4.761904762,No
689-16-9784,GIZA,Naypyitaw,Normal,Male,Food And Beverages,46.77,6,14.031,294.651,03-11-2019,13:37:00,Cash,280.62,4.761904762,14.031,6,2019,11,3,Sunday,49.1085,294.651,4.761904762,No
725-56-0833,ALEX,Yangon,Normal,Female,Health And Beauty,32.32,10,16.16,339.36,20-02-2019,16:49:00,Credit Card,323.2,4.761904762,16.16,10,2019,2,20,Wednesday,33.936,339.36,4.761904762,Yes
394-41-0748,GIZA,Naypyitaw,Member,Female,Fashion Accessories,54.07,9,24.3315,510.9615,27-01-2019,14:55:00,Ewallet,486.63,4.761904762,24.3315,9.5,2019,1,27,Sunday,56.7735,510.9615,4.761904762,Yes
596-42-3999,CAIRO,Mandalay,Normal,Male,Food And Beverages,18.22,7,6.377,133.917,03-10-2019,14:04:00,Credit Card,127.54,4.761904762,6.377,6.6,2019,10,3,Thursday,19.131,133.917,4.761904762,No
541-89-9860,GIZA,Naypyitaw,Member,Female,Fashion Accessories,80.48,3,12.072,253.512,15-02-2019,12:31:00,Cash,241.44,4.761904762,12.072,8.1,2019,2,15,Friday,84.504,253.512,4.761904762,No
173-82-9529,CAIRO,Mandalay,Normal,Female,Fashion Accessories,37.95,10,18.975,398.475,26-01-2019,14:51:00,Cash,379.5,4.761904762,18.975,9.7,2019,1,26,Saturday,39.8475,398.475,4.761904762,Yes
563-36-9814,ALEX,Yangon,Member,Male,Electronic Accessories,76.82,1,3.841,80.661,13-02-2019,18:27:00,Ewallet,76.82,4.761904762,3.841,7.2,2019,2,13,Wednesday,80.661,80.661,4.761904762,No
308-47-4913,ALEX,Yangon,Member,Female,Sports And Travel,52.26,10,26.13,548.73,03-09-2019,12:45:00,Credit Card,522.6,4.761904762,26.13,6.2,2019,9,3,Tuesday,54.873,548.73,4.761904762,Yes
885-17-6250,ALEX,Yangon,Normal,Female,Health And Beauty,79.74,1,3.987,83.727,03-06-2019,10:36:00,Ewallet,79.74,4.761904762,3.987,7.3,2019,6,3,Monday,83.727,83.727,4.761904762,No
726-27-2396,ALEX,Yangon,Normal,Female,Health And Beauty,77.5,5,19.375,406.875,24-01-2019,20:36:00,Ewallet,387.5,4.761904762,19.375,4.3,2019,1,24,Thursday,81.375,406.875,4.761904762,Yes
316-01-3952,ALEX,Yangon,Normal,Female,Food And Beverages,54.27,5,13.5675,284.9175,13-03-2019,14:16:00,Ewallet,271.35,4.761904762,13.5675,4.6,2019,3,13,Wednesday,56.9835,284.9175,4.761904762,No
760-54-1821,CAIRO,Mandalay,Normal,Male,Home And Lifestyle,13.59,9,6.1155,128.4255,15-03-2019,10:26:00,Cash,122.31,4.761904762,6.1155,5.8,2019,3,15,Friday,14.2695,128.4255,4.761904762,No
793-10-3222,CAIRO,Mandalay,Member,Female,Health And Beauty,41.06,6,12.318,258.678,03-05-2019,13:30:00,Credit Card,246.36,4.761904762,12.318,8.3,2019,5,3,Friday,43.113,258.678,4.761904762,No
346-12-3257,CAIRO,Mandalay,Member,Male,Electronic Accessories,19.24,9,8.658,181.818,03-04-2019,16:28:00,Cash,173.16,4.761904762,8.658,8,2019,4,3,Wednesday,20.202,181.818,4.761904762,No
110-05-6330,GIZA,Naypyitaw,Normal,Female,Food And Beverages,39.43,6,11.829,248.409,25-03-2019,20:18:00,Credit Card,236.58,4.761904762,11.829,9.4,2019,3,25,Monday,41.4015,248.409,4.761904762,No
651-61-0874,GIZA,Naypyitaw,Normal,Male,Home And Lifestyle,46.22,4,9.244,194.124,03-12-2019,20:04:00,Credit Card,184.88,4.761904762,9.244,6.2,2019,12,3,Tuesday,48.531,194.124,4.761904762,No
236-86-3015,GIZA,Naypyitaw,Member,Male,Home And Lifestyle,13.98,1,0.699,14.679,02-04-2019,13:38:00,Ewallet,13.98,4.761904762,0.699,9.8,2019,4,2,Tuesday,14.679,14.679,4.761904762,No
831-64-0259,CAIRO,Mandalay,Normal,Female,Fashion Accessories,39.75,5,9.9375,208.6875,22-02-2019,10:43:00,Ewallet,198.75,4.761904762,9.9375,9.6,2019,2,22,Friday,41.7375,208.6875,4.761904762,No
587-03-7455,GIZA,Naypyitaw,Member,Female,Fashion Accessories,97.79,7,34.2265,718.7565,16-02-2019,17:30:00,Ewallet,684.53,4.761904762,34.2265,4.9,2019,2,16,Saturday,102.6795,718.7565,4.761904762,Yes
882-40-4577,ALEX,Yangon,Member,Male,Sports And Travel,67.26,4,13.452,282.492,19-01-2019,15:28:00,Credit Card,269.04,4.761904762,13.452,8,2019,1,19,Saturday,70.623,282.492,4.761904762,No
732-67-5346,ALEX,Yangon,Normal,Male,Food And Beverages,13.79,5,3.4475,72.3975,01-11-2019,19:07:00,Credit Card,68.95,4.761904762,3.4475,7.8,2019,11,1,Friday,14.4795,72.3975,4.761904762,No
725-32-9708,CAIRO,Mandalay,Member,Female,Fashion Accessories,68.71,4,13.742,288.582,01-04-2019,19:01:00,Cash,274.84,4.761904762,13.742,4.1,2019,4,1,Monday,72.1455,288.582,4.761904762,No
256-08-8343,ALEX,Yangon,Normal,Female,Home And Lifestyle,56.53,4,11.306,237.426,03-04-2019,19:48:00,Ewallet,226.12,4.761904762,11.306,5.5,2019,4,3,Wednesday,59.3565,237.426,4.761904762,No
372-26-1506,GIZA,Naypyitaw,Normal,Female,Fashion Accessories,23.82,5,5.955,125.055,28-01-2019,19:24:00,Ewallet,119.1,4.761904762,5.955,5.4,2019,1,28,Monday,25.011,125.055,4.761904762,No
244-08-0162,CAIRO,Mandalay,Normal,Female,Health And Beauty,34.21,10,17.105,359.205,01-02-2019,13:00:00,Cash,342.1,4.761904762,17.105,5.1,2019,2,1,Friday,35.9205,359.205,4.761904762,Yes
569-71-4390,CAIRO,Mandalay,Normal,Male,Sports And Travel,21.87,2,2.187,45.927,25-01-2019,14:29:00,Ewallet,43.74,4.761904762,2.187,6.9,2019,1,25,Friday,22.9635,45.927,4.761904762,No
132-23-6451,ALEX,Yangon,Member,Male,Health And Beauty,20.97,5,5.2425,110.0925,01-04-2019,13:21:00,Cash,104.85,4.761904762,5.2425,7.8,2019,4,1,Monday,22.0185,110.0925,4.761904762,No
696-90-2548,ALEX,Yangon,Normal,Male,Sports And Travel,25.84,3,3.876,81.396,03-10-2019,18:55:00,Ewallet,77.52,4.761904762,3.876,6.6,2019,10,3,Thursday,27.132,81.396,4.761904762,No
472-15-9636,ALEX,Yangon,Normal,Male,Home And Lifestyle,50.93,8,20.372,427.812,22-03-2019,19:36:00,Ewallet,407.44,4.761904762,20.372,9.2,2019,3,22,Friday,53.4765,427.812,4.761904762,Yes
268-03-6164,CAIRO,Mandalay,Normal,Male,Health And Beauty,96.11,1,4.8055,100.9155,25-01-2019,16:28:00,Ewallet,96.11,4.761904762,4.8055,7.8,2019,1,25,Friday,100.9155,100.9155,4.761904762,No
750-57-9686,GIZA,Naypyitaw,Normal,Female,Home And Lifestyle,45.38,4,9.076,190.596,01-08-2019,13:48:00,Credit Card,181.52,4.761904762,9.076,8.7,2019,8,1,Thursday,47.649,190.596,4.761904762,No
186-09-3669,GIZA,Naypyitaw,Member,Female,Health And Beauty,81.51,1,4.0755,85.5855,22-01-2019,10:57:00,Ewallet,81.51,4.761904762,4.0755,9.2,2019,1,22,Tuesday,85.5855,85.5855,4.761904762,No
848-07-1692,CAIRO,Mandalay,Normal,Female,Health And Beauty,57.22,2,5.722,120.162,01-12-2019,17:13:00,Ewallet,114.44,4.761904762,5.722,8.3,2019,12,1,Sunday,60.081,120.162,4.761904762,No
745-71-3520,ALEX,Yangon,Member,Female,Electronic Accessories,25.22,7,8.827,185.367,02-04-2019,10:23:00,Cash,176.54,4.761904762,8.827,8.2,2019,4,2,Tuesday,26.481,185.367,4.761904762,No
266-76-6436,GIZA,Naypyitaw,Member,Female,Food And Beverages,38.6,3,5.79,121.59,28-03-2019,13:57:00,Ewallet,115.8,4.761904762,5.79,7.5,2019,3,28,Thursday,40.53,121.59,4.761904762,No
740-22-2500,GIZA,Naypyitaw,Normal,Female,Electronic Accessories,84.05,3,12.6075,264.7575,23-01-2019,13:29:00,Cash,252.15,4.761904762,12.6075,9.8,2019,1,23,Wednesday,88.2525,264.7575,4.761904762,No
271-88-8734,GIZA,Naypyitaw,Member,Female,Fashion Accessories,97.21,10,48.605,1020.705,02-08-2019,13:00:00,Credit Card,972.1,4.761904762,48.605,8.7,2019,8,2,Friday,102.0705,1020.705,4.761904762,Yes
301-81-8610,CAIRO,Mandalay,Member,Male,Fashion Accessories,25.42,8,10.168,213.528,19-03-2019,19:42:00,Credit Card,203.36,4.761904762,10.168,6.7,2019,3,19,Tuesday,26.691,213.528,4.761904762,No
489-64-4354,GIZA,Naypyitaw,Normal,Male,Fashion Accessories,16.28,1,0.814,17.094,03-09-2019,15:36:00,Cash,16.28,4.761904762,0.814,5,2019,9,3,Tuesday,17.094,17.094,4.761904762,No
198-84-7132,CAIRO,Mandalay,Member,Male,Fashion Accessories,40.61,9,18.2745,383.7645,01-02-2019,13:40:00,Cash,365.49,4.761904762,18.2745,7,2019,2,1,Friday,42.6405,383.7645,4.761904762,Yes
269-10-8440,ALEX,Yangon,Member,Male,Health And Beauty,53.17,7,18.6095,390.7995,21-01-2019,18:01:00,Cash,372.19,4.761904762,18.6095,8.9,2019,1,21,Monday,55.8285,390.7995,4.761904762,Yes
650-98-6268,CAIRO,Mandalay,Member,Female,Food And Beverages,20.87,3,3.1305,65.7405,20-03-2019,13:53:00,Credit Card,62.61,4.761904762,3.1305,8,2019,3,20,Wednesday,21.9135,65.7405,4.761904762,No
741-73-3559,CAIRO,Mandalay,Normal,Male,Sports And Travel,67.27,5,16.8175,353.1675,27-02-2019,17:27:00,Cash,336.35,4.761904762,16.8175,6.9,2019,2,27,Wednesday,70.6335,353.1675,4.761904762,Yes
325-77-6186,ALEX,Yangon,Member,Female,Home And Lifestyle,90.65,10,45.325,951.825,03-08-2019,10:53:00,Ewallet,906.5,4.761904762,45.325,7.3,2019,8,3,Saturday,95.1825,951.825,4.761904762,Yes
286-75-7818,CAIRO,Mandalay,Normal,Male,Fashion Accessories,69.08,2,6.908,145.068,31-01-2019,19:48:00,Credit Card,138.16,4.761904762,6.908,6.9,2019,1,31,Thursday,72.534,145.068,4.761904762,No
574-57-9721,GIZA,Naypyitaw,Normal,Male,Food And Beverages,43.27,2,4.327,90.867,03-08-2019,16:53:00,Ewallet,86.54,4.761904762,4.327,5.7,2019,8,3,Saturday,45.4335,90.867,4.761904762,No
459-50-7686,ALEX,Yangon,Normal,Female,Electronic Accessories,23.46,6,7.038,147.798,13-01-2019,19:14:00,Ewallet,140.76,4.761904762,7.038,6.4,2019,1,13,Sunday,24.633,147.798,4.761904762,No
616-87-0016,CAIRO,Mandalay,Normal,Male,Fashion Accessories,95.54,7,33.439,702.219,03-09-2019,14:36:00,Credit Card,668.78,4.761904762,33.439,9.6,2019,9,3,Tuesday,100.317,702.219,4.761904762,Yes
837-55-7229,CAIRO,Mandalay,Normal,Female,Fashion Accessories,47.44,1,2.372,49.812,22-02-2019,18:19:00,Credit Card,47.44,4.761904762,2.372,6.8,2019,2,22,Friday,49.812,49.812,4.761904762,No
751-69-0068,GIZA,Naypyitaw,Normal,Male,Sports And Travel,99.24,9,44.658,937.818,19-03-2019,19:09:00,Ewallet,893.16,4.761904762,44.658,9,2019,3,19,Tuesday,104.202,937.818,4.761904762,Yes
257-73-1380,GIZA,Naypyitaw,Member,Male,Sports And Travel,82.93,4,16.586,348.306,20-01-2019,16:51:00,Ewallet,331.72,4.761904762,16.586,9.6,2019,1,20,Sunday,87.0765,348.306,4.761904762,Yes
345-08-4992,ALEX,Yangon,Normal,Male,Home And Lifestyle,33.99,6,10.197,214.137,03-08-2019,15:37:00,Credit Card,203.94,4.761904762,10.197,7.7,2019,8,3,Saturday,35.6895,214.137,4.761904762,No
549-96-4200,GIZA,Naypyitaw,Member,Male,Food And Beverages,17.04,4,3.408,71.568,03-08-2019,20:15:00,Ewallet,68.16,4.761904762,3.408,7,2019,8,3,Saturday,17.892,71.568,4.761904762,No
810-60-6344,GIZA,Naypyitaw,Normal,Female,Electronic Accessories,40.86,8,16.344,343.224,02-07-2019,14:38:00,Credit Card,326.88,4.761904762,16.344,6.5,2019,7,2,Tuesday,42.903,343.224,4.761904762,Yes
450-28-2866,GIZA,Naypyitaw,Member,Male,Food And Beverages,17.44,5,4.36,91.56,15-01-2019,19:25:00,Cash,87.2,4.761904762,4.36,8.1,2019,1,15,Tuesday,18.312,91.56,4.761904762,No
394-30-3170,CAIRO,Mandalay,Member,Female,Sports And Travel,88.43,8,35.372,742.812,22-03-2019,19:35:00,Credit Card,707.44,4.761904762,35.372,4.3,2019,3,22,Friday,92.8515,742.812,4.761904762,Yes
138-17-5109,ALEX,Yangon,Member,Female,Home And Lifestyle,89.21,9,40.1445,843.0345,15-01-2019,15:42:00,Credit Card,802.89,4.761904762,40.1445,6.5,2019,1,15,Tuesday,93.6705,843.0345,4.761904762,Yes
192-98-7397,GIZA,Naypyitaw,Normal,Male,Fashion Accessories,12.78,1,0.639,13.419,01-08-2019,14:11:00,Ewallet,12.78,4.761904762,0.639,9.5,2019,8,1,Thursday,13.419,13.419,4.761904762,No
301-11-9629,ALEX,Yangon,Normal,Female,Sports And Travel,19.1,7,6.685,140.385,15-01-2019,10:43:00,Cash,133.7,4.761904762,6.685,9.7,2019,1,15,Tuesday,20.055,140.385,4.761904762,No
390-80-5128,CAIRO,Mandalay,Member,Female,Health And Beauty,19.15,1,0.9575,20.1075,28-01-2019,17:58:00,Credit Card,19.15,4.761904762,0.9575,9.5,2019,1,28,Monday,20.1075,20.1075,4.761904762,No
235-46-8343,GIZA,Naypyitaw,Member,Male,Food And Beverages,27.66,10,13.83,290.43,14-02-2019,11:26:00,Credit Card,276.6,4.761904762,13.83,8.9,2019,2,14,Thursday,29.043,290.43,4.761904762,No
453-12-7053,GIZA,Naypyitaw,Normal,Male,Fashion Accessories,45.74,3,6.861,144.081,03-10-2019,17:38:00,Credit Card,137.22,4.761904762,6.861,6.5,2019,10,3,Thursday,48.027,144.081,4.761904762,No
296-11-7041,CAIRO,Mandalay,Member,Female,Health And Beauty,27.07,1,1.3535,28.4235,01-12-2019,20:07:00,Credit Card,27.07,4.761904762,1.3535,5.3,2019,12,1,Sunday,28.4235,28.4235,4.761904762,No
449-27-2918,CAIRO,Mandalay,Member,Female,Sports And Travel,39.12,1,1.956,41.076,26-03-2019,11:02:00,Credit Card,39.12,4.761904762,1.956,9.6,2019,3,26,Tuesday,41.076,41.076,4.761904762,No
891-01-7034,CAIRO,Mandalay,Normal,Female,Electronic Accessories,74.71,6,22.413,470.673,01-01-2019,19:07:00,Cash,448.26,4.761904762,22.413,6.7,2019,1,1,Tuesday,78.4455,470.673,4.761904762,Yes
744-09-5786,CAIRO,Mandalay,Normal,Male,Electronic Accessories,22.01,6,6.603,138.663,01-02-2019,18:50:00,Cash,132.06,4.761904762,6.603,7.6,2019,2,1,Friday,23.1105,138.663,4.761904762,No
727-17-0390,ALEX,Yangon,Normal,Female,Food And Beverages,63.61,5,15.9025,333.9525,16-03-2019,12:43:00,Ewallet,318.05,4.761904762,15.9025,4.8,2019,3,16,Saturday,66.7905,333.9525,4.761904762,Yes
568-88-3448,ALEX,Yangon,Normal,Male,Health And Beauty,25,1,1.25,26.25,03-03-2019,15:09:00,Ewallet,25,4.761904762,1.25,5.5,2019,3,3,Sunday,26.25,26.25,4.761904762,No
187-83-5490,ALEX,Yangon,Member,Male,Electronic Accessories,20.77,4,4.154,87.234,31-01-2019,13:47:00,Cash,83.08,4.761904762,4.154,4.7,2019,1,31,Thursday,21.8085,87.234,4.761904762,No
767-54-1907,CAIRO,Mandalay,Member,Female,Fashion Accessories,29.56,5,7.39,155.19,13-02-2019,16:59:00,Cash,147.8,4.761904762,7.39,6.9,2019,2,13,Wednesday,31.038,155.19,4.761904762,No
710-46-4433,CAIRO,Mandalay,Member,Female,Food And Beverages,77.4,9,34.83,731.43,15-02-2019,14:15:00,Credit Card,696.6,4.761904762,34.83,4.5,2019,2,15,Friday,81.27,731.43,4.761904762,Yes
533-33-5337,CAIRO,Mandalay,Normal,Male,Electronic Accessories,79.39,10,39.695,833.595,02-07-2019,20:24:00,Cash,793.9,4.761904762,39.695,6.2,2019,7,2,Tuesday,83.3595,833.595,4.761904762,Yes
325-90-8763,GIZA,Naypyitaw,Member,Female,Electronic Accessories,46.57,10,23.285,488.985,27-01-2019,13:58:00,Cash,465.7,4.761904762,23.285,7.6,2019,1,27,Sunday,48.8985,488.985,4.761904762,Yes
729-46-7422,GIZA,Naypyitaw,Normal,Male,Food And Beverages,35.89,1,1.7945,37.6845,23-02-2019,16:52:00,Credit Card,35.89,4.761904762,1.7945,7.9,2019,2,23,Saturday,37.6845,37.6845,4.761904762,No
639-76-1242,GIZA,Naypyitaw,Normal,Male,Food And Beverages,40.52,5,10.13,212.73,02-03-2019,15:19:00,Cash,202.6,4.761904762,10.13,4.5,2019,3,2,Saturday,42.546,212.73,4.761904762,No
234-03-4040,CAIRO,Mandalay,Member,Female,Food And Beverages,73.05,10,36.525,767.025,03-03-2019,12:25:00,Credit Card,730.5,4.761904762,36.525,8.7,2019,3,3,Sunday,76.7025,767.025,4.761904762,Yes
326-71-2155,GIZA,Naypyitaw,Normal,Female,Sports And Travel,73.95,4,14.79,310.59,02-03-2019,10:02:00,Cash,295.8,4.761904762,14.79,6.1,2019,3,2,Saturday,77.6475,310.59,4.761904762,No
320-32-8842,GIZA,Naypyitaw,Member,Female,Food And Beverages,22.62,1,1.131,23.751,17-03-2019,18:58:00,Cash,22.62,4.761904762,1.131,6.4,2019,3,17,Sunday,23.751,23.751,4.761904762,No
470-32-9057,ALEX,Yangon,Member,Male,Food And Beverages,51.34,5,12.835,269.535,28-03-2019,15:31:00,Credit Card,256.7,4.761904762,12.835,9.1,2019,3,28,Thursday,53.907,269.535,4.761904762,No
878-30-2331,GIZA,Naypyitaw,Member,Female,Sports And Travel,54.55,10,27.275,572.775,03-02-2019,11:22:00,Credit Card,545.5,4.761904762,27.275,7.1,2019,2,3,Sunday,57.2775,572.775,4.761904762,Yes
440-59-5691,GIZA,Naypyitaw,Member,Female,Health And Beauty,37.15,7,13.0025,273.0525,02-08-2019,13:12:00,Credit Card,260.05,4.761904762,13.0025,7.7,2019,8,2,Friday,39.0075,273.0525,4.761904762,No
554-53-3790,CAIRO,Mandalay,Normal,Male,Sports And Travel,37.02,6,11.106,233.226,22-03-2019,18:33:00,Cash,222.12,4.761904762,11.106,4.5,2019,3,22,Friday,38.871,233.226,4.761904762,No
746-19-0921,GIZA,Naypyitaw,Normal,Male,Food And Beverages,21.58,1,1.079,22.659,02-09-2019,10:02:00,Ewallet,21.58,4.761904762,1.079,7.2,2019,9,2,Monday,22.659,22.659,4.761904762,No
233-34-0817,GIZA,Naypyitaw,Member,Female,Electronic Accessories,98.84,1,4.942,103.782,15-02-2019,11:21:00,Cash,98.84,4.761904762,4.942,8.4,2019,2,15,Friday,103.782,103.782,4.761904762,No
767-05-1286,GIZA,Naypyitaw,Member,Female,Home And Lifestyle,83.77,6,25.131,527.751,23-01-2019,12:10:00,Ewallet,502.62,4.761904762,25.131,5.4,2019,1,23,Wednesday,87.9585,527.751,4.761904762,Yes
340-21-9136,ALEX,Yangon,Member,Female,Sports And Travel,40.05,4,8.01,168.21,25-01-2019,11:40:00,Cash,160.2,4.761904762,8.01,9.7,2019,1,25,Friday,42.0525,168.21,4.761904762,No
405-31-3305,ALEX,Yangon,Member,Male,Fashion Accessories,43.13,10,21.565,452.865,02-02-2019,18:31:00,Credit Card,431.3,4.761904762,21.565,5.5,2019,2,2,Saturday,45.2865,452.865,4.761904762,Yes
731-59-7531,CAIRO,Mandalay,Member,Male,Health And Beauty,72.57,8,29.028,609.588,30-03-2019,17:58:00,Cash,580.56,4.761904762,29.028,4.6,2019,3,30,Saturday,76.1985,609.588,4.761904762,Yes
676-39-6028,ALEX,Yangon,Member,Female,Electronic Accessories,64.44,5,16.11,338.31,30-03-2019,17:04:00,Cash,322.2,4.761904762,16.11,6.6,2019,3,30,Saturday,67.662,338.31,4.761904762,Yes
502-05-1910,ALEX,Yangon,Normal,Male,Health And Beauty,65.18,3,9.777,205.317,25-02-2019,20:35:00,Credit Card,195.54,4.761904762,9.777,6.3,2019,2,25,Monday,68.439,205.317,4.761904762,No
485-30-8700,ALEX,Yangon,Normal,Female,Sports And Travel,33.26,5,8.315,174.615,18-03-2019,16:10:00,Credit Card,166.3,4.761904762,8.315,4.2,2019,3,18,Monday,34.923,174.615,4.761904762,No
598-47-9715,GIZA,Naypyitaw,Normal,Male,Electronic Accessories,84.07,4,16.814,353.094,03-07-2019,16:54:00,Ewallet,336.28,4.761904762,16.814,4.4,2019,7,3,Wednesday,88.2735,353.094,4.761904762,Yes
701-69-8742,CAIRO,Mandalay,Normal,Male,Sports And Travel,34.37,10,17.185,360.885,16-03-2019,10:11:00,Ewallet,343.7,4.761904762,17.185,6.7,2019,3,16,Saturday,36.0885,360.885,4.761904762,Yes
575-67-1508,ALEX,Yangon,Normal,Male,Electronic Accessories,38.6,1,1.93,40.53,29-01-2019,11:26:00,Ewallet,38.6,4.761904762,1.93,6.7,2019,1,29,Tuesday,40.53,40.53,4.761904762,No
541-08-3113,GIZA,Naypyitaw,Normal,Male,Food And Beverages,65.97,8,26.388,554.148,02-02-2019,20:29:00,Cash,527.76,4.761904762,26.388,8.4,2019,2,2,Saturday,69.2685,554.148,4.761904762,Yes
246-11-3901,GIZA,Naypyitaw,Normal,Female,Electronic Accessories,32.8,10,16.4,344.4,15-02-2019,12:12:00,Cash,328,4.761904762,16.4,6.2,2019,2,15,Friday,34.44,344.4,4.761904762,Yes
674-15-9296,ALEX,Yangon,Normal,Male,Sports And Travel,37.14,5,9.285,194.985,01-08-2019,13:05:00,Ewallet,185.7,4.761904762,9.285,5,2019,8,1,Thursday,38.997,194.985,4.761904762,No
305-18-3552,CAIRO,Mandalay,Member,Male,Home And Lifestyle,60.38,10,30.19,633.99,02-12-2019,16:19:00,Cash,603.8,4.761904762,30.19,6,2019,12,2,Monday,63.399,633.99,4.761904762,Yes
